Date,Ticker,Close
2018-08-01,AOM,32.2000846862793
2018-09-01,AOM,32.140708923339844
2018-10-01,AOM,30.817424774169922
2018-11-01,AOM,31.327136993408203
2018-12-01,AOM,30.423294067382812
2019-01-01,AOM,31.7812557220459
2019-02-01,AOM,32.15049362182617
2019-03-01,AOM,32.68291091918945
2019-04-01,AOM,32.99203872680664
2019-05-01,AOM,32.6608772277832
2019-06-01,AOM,33.69718551635742
2019-07-01,AOM,33.541748046875
2019-08-01,AOM,34.017913818359375
2019-09-01,AOM,34.226985931396484
2019-10-01,AOM,34.366371154785156
2019-11-01,AOM,34.89510726928711
2019-12-01,AOM,35.140289306640625
2020-01-01,AOM,35.48329162597656
2020-02-01,AOM,34.618492126464844
2020-03-01,AOM,32.42119598388672
2020-04-01,AOM,33.73604202270508
2020-05-01,AOM,34.82745361328125
2020-06-01,AOM,35.368587493896484
2020-07-01,AOM,36.20245361328125
2020-08-01,AOM,37.185611724853516
2020-09-01,AOM,36.64991760253906
2020-10-01,AOM,36.08744430541992
2020-11-01,AOM,38.104278564453125
2020-12-01,AOM,38.722782135009766
2021-01-01,AOM,38.80044937133789
2021-02-01,AOM,38.863582611083984
2021-03-01,AOM,39.27846908569336
2021-04-01,AOM,40.02705001831055
2021-05-01,AOM,40.41994857788086
2021-06-01,AOM,40.7364387512207
2021-07-01,AOM,40.99866485595703
2021-08-01,AOM,41.53354263305664
2021-09-01,AOM,40.62550354003906
2021-10-01,AOM,41.28837966918945
2021-11-01,AOM,41.08416748046875
2021-12-01,AOM,41.40286636352539
2022-01-01,AOM,40.43644714355469
2022-02-01,AOM,39.6759147644043
2022-03-01,AOM,39.37354278564453
2022-04-01,AOM,37.137760162353516
2022-05-01,AOM,37.45596694946289
2022-06-01,AOM,35.8106575012207
2022-07-01,AOM,37.079105377197266
2022-08-01,AOM,36.06512451171875
2022-09-01,AOM,33.87235641479492
2022-10-01,AOM,34.418235778808594
2022-11-01,AOM,36.482059478759766
2022-12-01,AOM,35.32950210571289
2023-01-01,AOM,37.416290283203125
2023-02-01,AOM,36.37643051147461
2023-03-01,AOM,37.341346740722656
2023-04-01,AOM,37.5005989074707
2023-05-01,AOM,37.230342864990234
2023-06-01,AOM,38.0399055480957
2023-07-01,AOM,38.3693733215332
2023-08-01,AOM,38.12557601928711
2023-09-01,AOM,36.92110824584961
2023-10-01,AOM,36.03910446166992
2023-11-01,AOM,38.42450714111328
2023-12-01,AOM,39.58802032470703
2024-01-01,AOM,40.03640365600586
2024-02-01,AOM,40.470211029052734
2024-03-01,AOM,41.2414436340332
2024-04-01,AOM,39.920719146728516
2024-05-01,AOM,41.20465850830078
2024-06-01,AOM,41.679500579833984
2024-07-01,AOM,42.24155807495117
2024-08-01,AOM,43.337791442871094
2024-09-01,AOM,44.06057357788086
2024-10-01,AOM,42.82012176513672
2024-11-01,AOM,43.973533630371094
2024-12-01,AOM,42.676727294921875
2025-01-01,AOM,43.832271575927734
2016-01-01,BIL,76.78646087646484
2016-02-01,BIL,76.78646087646484
2016-03-01,BIL,76.78646087646484
2016-04-01,BIL,76.82011413574219
2016-05-01,BIL,76.82011413574219
2016-06-01,BIL,76.80329895019531
2016-07-01,BIL,76.83689880371094
2016-08-01,BIL,76.83689880371094
2016-09-01,BIL,76.85370635986328
2016-10-01,BIL,76.87052917480469
2016-11-01,BIL,76.83689880371094
2016-12-01,BIL,76.80329895019531
2017-01-01,BIL,76.88737487792969
2017-02-01,BIL,76.90419006347656
2017-03-01,BIL,76.8924331665039
2017-04-01,BIL,76.94623565673828
2017-05-01,BIL,76.95297241210938
2017-06-01,BIL,77.0152587890625
2017-07-01,BIL,77.04396057128906
2017-08-01,BIL,77.11975860595703
2017-09-01,BIL,77.17377471923828
2017-10-01,BIL,77.22952270507812
2017-11-01,BIL,77.26663970947266
2017-12-01,BIL,77.2582015991211
2018-01-01,BIL,77.48490142822266
2018-02-01,BIL,77.47647857666016
2018-03-01,BIL,77.58325958251953
2018-04-01,BIL,77.64180755615234
2018-05-01,BIL,77.75645446777344
2018-06-01,BIL,77.85591888427734
2018-07-01,BIL,77.96321105957031
2018-08-01,BIL,78.07999420166016
2018-09-01,BIL,78.18672943115234
2018-10-01,BIL,78.3132553100586
2018-11-01,BIL,78.4554443359375
2018-12-01,BIL,78.45545196533203
2019-01-01,BIL,78.865478515625
2019-02-01,BIL,78.85688018798828
2019-03-01,BIL,79.00261688232422
2019-04-01,BIL,79.14948272705078
2019-05-01,BIL,79.3191909790039
2019-06-01,BIL,79.46148681640625
2019-07-01,BIL,79.61439514160156
2019-08-01,BIL,79.75804138183594
2019-09-01,BIL,79.87581634521484
2019-10-01,BIL,80.03130340576172
2019-11-01,BIL,80.11614990234375
2019-12-01,BIL,80.12401580810547
2020-01-01,BIL,80.42410278320312
2020-02-01,BIL,80.42410278320312
2020-03-01,BIL,80.59825897216797
2020-04-01,BIL,80.62210083007812
2020-05-01,BIL,80.6414566040039
2020-06-01,BIL,80.65380859375
2020-07-01,BIL,80.66260528564453
2020-08-01,BIL,80.66260528564453
2020-09-01,BIL,80.64498901367188
2020-10-01,BIL,80.65380859375
2020-11-01,BIL,80.64498901367188
2020-12-01,BIL,80.64498901367188
2021-01-01,BIL,80.64763641357422
2021-02-01,BIL,80.63882446289062
2021-03-01,BIL,80.62998962402344
2021-04-01,BIL,80.62998962402344
2021-05-01,BIL,80.62118530273438
2021-06-01,BIL,80.60356140136719
2021-07-01,BIL,80.59476470947266
2021-08-01,BIL,80.5859603881836
2021-09-01,BIL,80.59476470947266
2021-10-01,BIL,80.5859603881836
2021-11-01,BIL,80.56831359863281
2021-12-01,BIL,80.56831359863281
2022-01-01,BIL,80.56831359863281
2022-02-01,BIL,80.55071258544922
2022-03-01,BIL,80.56831359863281
2022-04-01,BIL,80.57890319824219
2022-05-01,BIL,80.60536193847656
2022-06-01,BIL,80.64059448242188
2022-07-01,BIL,80.65031433105469
2022-08-01,BIL,80.76765441894531
2022-09-01,BIL,80.89755249023438
2022-10-01,BIL,81.01167297363281
2022-11-01,BIL,81.21990966796875
2022-12-01,BIL,81.22718811035156
2023-01-01,BIL,81.93217468261719
2023-02-01,BIL,81.91432189941406
2023-03-01,BIL,82.31407165527344
2023-04-01,BIL,82.50764465332031
2023-05-01,BIL,82.83423614501953
2023-06-01,BIL,83.1993637084961
2023-07-01,BIL,83.51889038085938
2023-08-01,BIL,83.91435241699219
2023-09-01,BIL,84.23936462402344
2023-10-01,BIL,84.61241149902344
2023-11-01,BIL,84.99555206298828
2023-12-01,BIL,84.95661163330078
2024-01-01,BIL,86.10580444335938
2024-02-01,BIL,86.10580444335938
2024-03-01,BIL,86.50724029541016
2024-04-01,BIL,86.83367919921875
2024-05-01,BIL,87.2469482421875
2024-06-01,BIL,87.57916259765625
2024-07-01,BIL,87.98634338378906
2024-08-01,BIL,88.38298797607422
2024-09-01,BIL,88.76206970214844
2024-10-01,BIL,89.1368408203125
2024-11-01,BIL,89.47899627685547
2024-12-01,BIL,89.48773956298828
2025-01-01,BIL,90.50808715820312
2018-09-01,BNDW,61.556156158447266
2018-10-01,BNDW,61.268070220947266
2018-11-01,BNDW,61.58751678466797
2018-12-01,BNDW,61.76625442504883
2019-01-01,BNDW,63.26713180541992
2019-02-01,BNDW,63.20851135253906
2019-03-01,BNDW,64.42069244384766
2019-04-01,BNDW,64.41067504882812
2019-05-01,BNDW,65.42478942871094
2019-06-01,BNDW,66.3673324584961
2019-07-01,BNDW,66.84455108642578
2019-08-01,BNDW,68.47518920898438
2019-09-01,BNDW,68.07472229003906
2019-10-01,BNDW,68.01277160644531
2019-11-01,BNDW,67.86566925048828
2019-12-01,BNDW,66.85759735107422
2020-01-01,BNDW,69.14097595214844
2020-02-01,BNDW,69.84850311279297
2020-03-01,BNDW,68.65360260009766
2020-04-01,BNDW,69.89007568359375
2020-05-01,BNDW,70.3364486694336
2020-06-01,BNDW,70.77342224121094
2020-07-01,BNDW,71.5994644165039
2020-08-01,BNDW,70.99739837646484
2020-09-01,BNDW,71.28749084472656
2020-10-01,BNDW,71.1673812866211
2020-11-01,BNDW,71.77761840820312
2020-12-01,BNDW,71.88412475585938
2021-01-01,BNDW,71.51150512695312
2021-02-01,BNDW,70.18785858154297
2021-03-01,BNDW,69.89063262939453
2021-04-01,BNDW,70.05801391601562
2021-05-01,BNDW,70.15574645996094
2021-06-01,BNDW,70.61099243164062
2021-07-01,BNDW,71.50971221923828
2021-08-01,BNDW,71.25381469726562
2021-09-01,BNDW,70.54573822021484
2021-10-01,BNDW,70.36886596679688
2021-11-01,BNDW,70.84320068359375
2021-12-01,BNDW,69.54856872558594
2022-01-01,BNDW,69.31300354003906
2022-02-01,BNDW,68.41388702392578
2022-03-01,BNDW,66.73470306396484
2022-04-01,BNDW,64.3661117553711
2022-05-01,BNDW,64.41816711425781
2022-06-01,BNDW,63.38817596435547
2022-07-01,BNDW,65.16895294189453
2022-08-01,BNDW,63.02494812011719
2022-09-01,BNDW,60.7685661315918
2022-10-01,BNDW,60.473148345947266
2022-11-01,BNDW,62.43879318237305
2022-12-01,BNDW,61.14441680908203
2023-01-01,BNDW,63.191932678222656
2023-02-01,BNDW,61.725341796875
2023-03-01,BNDW,63.346221923828125
2023-04-01,BNDW,63.60553741455078
2023-05-01,BNDW,63.299808502197266
2023-06-01,BNDW,63.19183349609375
2023-07-01,BNDW,63.080318450927734
2023-08-01,BNDW,62.971290588378906
2023-09-01,BNDW,61.65748977661133
2023-10-01,BNDW,61.12335968017578
2023-11-01,BNDW,63.51826858520508
2023-12-01,BNDW,64.7654800415039
2024-01-01,BNDW,65.56031036376953
2024-02-01,BNDW,64.81791687011719
2024-03-01,BNDW,65.45539855957031
2024-04-01,BNDW,64.20004272460938
2024-05-01,BNDW,64.8359603881836
2024-06-01,BNDW,65.34160614013672
2024-07-01,BNDW,66.77982330322266
2024-08-01,BNDW,67.4783706665039
2024-09-01,BNDW,68.36661529541016
2024-10-01,BNDW,67.21330261230469
2024-11-01,BNDW,68.1179428100586
2024-12-01,BNDW,66.52667999267578
2025-01-01,BNDW,67.72453308105469
2016-01-01,DBC,11.1683349609375
2016-02-01,DBC,11.142118453979492
2016-03-01,DBC,11.614019393920898
2016-04-01,DBC,12.741340637207031
2016-05-01,DBC,12.854947090148926
2016-06-01,DBC,13.414237022399902
2016-07-01,DBC,12.479172706604004
2016-08-01,DBC,12.575301170349121
2016-09-01,DBC,13.117115020751953
2016-10-01,DBC,13.073418617248535
2016-11-01,DBC,13.291893005371094
2016-12-01,DBC,13.84244441986084
2017-01-01,DBC,13.7637939453125
2017-02-01,DBC,13.737576484680176
2017-03-01,DBC,13.291893005371094
2017-04-01,DBC,12.93359661102295
2017-05-01,DBC,12.750080108642578
2017-06-01,DBC,12.627734184265137
2017-07-01,DBC,13.143329620361328
2017-08-01,DBC,13.195764541625977
2017-09-01,DBC,13.457931518554688
2017-10-01,DBC,13.991005897521973
2017-11-01,DBC,14.122088432312012
2017-12-01,DBC,14.515341758728027
2018-01-01,DBC,14.943547248840332
2018-02-01,DBC,14.506603240966797
2018-03-01,DBC,14.838680267333984
2018-04-01,DBC,15.345537185668945
2018-05-01,DBC,15.756265640258789
2018-06-01,DBC,15.450404167175293
2018-07-01,DBC,15.074629783630371
2018-08-01,DBC,15.188237190246582
2018-09-01,DBC,15.70383358001709
2018-10-01,DBC,14.821202278137207
2018-11-01,DBC,13.361804008483887
2018-12-01,DBC,12.662690162658691
2019-01-01,DBC,13.738964080810547
2019-02-01,DBC,14.128469467163086
2019-03-01,DBC,14.075355529785156
2019-04-01,DBC,14.243551254272461
2019-05-01,DBC,13.393718719482422
2019-06-01,DBC,13.924863815307617
2019-07-01,DBC,13.765521049499512
2019-08-01,DBC,13.128145217895508
2019-09-01,DBC,13.314045906066895
2019-10-01,DBC,13.570767402648926
2019-11-01,DBC,13.55306339263916
2019-12-01,DBC,14.119617462158203
2020-01-01,DBC,13.113592147827148
2020-02-01,DBC,12.241151809692383
2020-03-01,DBC,10.118513107299805
2020-04-01,DBC,9.803714752197266
2020-05-01,DBC,10.595206260681152
2020-06-01,DBC,11.07190227508545
2020-07-01,DBC,11.638537406921387
2020-08-01,DBC,12.178192138671875
2020-09-01,DBC,11.746469497680664
2020-10-01,DBC,11.377704620361328
2020-11-01,DBC,12.53796100616455
2020-12-01,DBC,13.22152328491211
2021-01-01,DBC,13.662240028381348
2021-02-01,DBC,15.04735279083252
2021-03-01,DBC,14.939422607421875
2021-04-01,DBC,16.108673095703125
2021-05-01,DBC,16.729276657104492
2021-06-01,DBC,17.313899993896484
2021-07-01,DBC,17.538755416870117
2021-08-01,DBC,17.250940322875977
2021-09-01,DBC,18.150362014770508
2021-10-01,DBC,19.20269012451172
2021-11-01,DBC,17.520767211914062
2021-12-01,DBC,18.690019607543945
2022-01-01,DBC,20.165071487426758
2022-02-01,DBC,21.469236373901367
2022-03-01,DBC,23.43897247314453
2022-04-01,DBC,24.761127471923828
2022-05-01,DBC,25.903392791748047
2022-06-01,DBC,23.960636138916016
2022-07-01,DBC,23.483943939208984
2022-08-01,DBC,23.133167266845703
2022-09-01,DBC,21.505212783813477
2022-10-01,DBC,22.593515396118164
2022-11-01,DBC,22.926300048828125
2022-12-01,DBC,22.17078399658203
2023-01-01,DBC,22.503719329833984
2023-02-01,DBC,21.499330520629883
2023-03-01,DBC,21.481233596801758
2023-04-01,DBC,21.318359375
2023-05-01,DBC,19.952030181884766
2023-06-01,DBC,20.540185928344727
2023-07-01,DBC,22.331796646118164
2023-08-01,DBC,22.25035858154297
2023-09-01,DBC,22.585155487060547
2023-10-01,DBC,22.17797088623047
2023-11-01,DBC,21.635059356689453
2023-12-01,DBC,19.942981719970703
2024-01-01,DBC,21.19828987121582
2024-02-01,DBC,20.875520706176758
2024-03-01,DBC,21.80585289001465
2024-04-01,DBC,22.157100677490234
2024-05-01,DBC,22.090648651123047
2024-06-01,DBC,22.052675247192383
2024-07-01,DBC,21.435619354248047
2024-08-01,DBC,20.989439010620117
2024-09-01,DBC,21.14133071899414
2024-10-01,DBC,21.445112228393555
2024-11-01,DBC,21.01791763305664
2024-12-01,DBC,20.296436309814453
2025-01-01,DBC,21.969999313354492
2016-01-01,EEM,25.079801559448242
2016-02-01,EEM,24.87470245361328
2016-03-01,EEM,28.098894119262695
2016-04-01,EEM,28.213747024536133
2016-05-01,EEM,27.17183494567871
2016-06-01,EEM,28.18914031982422
2016-07-01,EEM,29.940309524536133
2016-08-01,EEM,30.20490264892578
2016-09-01,EEM,30.965599060058594
2016-10-01,EEM,30.709272384643555
2016-11-01,EEM,29.353242874145508
2016-12-01,EEM,28.94808006286621
2017-01-01,EEM,31.227659225463867
2017-02-01,EEM,31.771265029907227
2017-03-01,EEM,32.94209671020508
2017-04-01,EEM,33.50241470336914
2017-05-01,EEM,34.455806732177734
2017-06-01,EEM,34.61470031738281
2017-07-01,EEM,36.799922943115234
2017-08-01,EEM,37.66530990600586
2017-09-01,EEM,37.64850616455078
2017-10-01,EEM,38.88357162475586
2017-11-01,EEM,38.732330322265625
2017-12-01,EEM,39.589324951171875
2018-01-01,EEM,43.524173736572266
2018-02-01,EEM,40.95690155029297
2018-03-01,EEM,41.17865753173828
2018-04-01,EEM,40.0186882019043
2018-05-01,EEM,38.96961212158203
2018-06-01,EEM,36.95673370361328
2018-07-01,EEM,38.511653900146484
2018-08-01,EEM,37.060813903808594
2018-09-01,EEM,36.84619140625
2018-10-01,EEM,33.618289947509766
2018-11-01,EEM,35.26658248901367
2018-12-01,EEM,33.532447814941406
2019-01-01,EEM,37.55654525756836
2019-02-01,EEM,36.98143768310547
2019-03-01,EEM,37.39970016479492
2019-04-01,EEM,38.2797966003418
2019-05-01,EEM,35.47394943237305
2019-06-01,EEM,37.390987396240234
2019-07-01,EEM,36.675132751464844
2019-08-01,EEM,35.2878532409668
2019-09-01,EEM,35.884910583496094
2019-10-01,EEM,37.38633728027344
2019-11-01,EEM,37.35121536254883
2019-12-01,EEM,39.39700698852539
2020-01-01,EEM,37.763450622558594
2020-02-01,EEM,36.33756637573242
2020-03-01,EEM,30.607135772705078
2020-04-01,EEM,32.858055114746094
2020-05-01,EEM,33.83554458618164
2020-06-01,EEM,35.862266540527344
2020-07-01,EEM,39.046905517578125
2020-08-01,EEM,40.174381256103516
2020-09-01,EEM,39.76848602294922
2020-10-01,EEM,40.327720642089844
2020-11-01,EEM,43.95370101928711
2020-12-01,EEM,46.605525970458984
2021-01-01,EEM,48.58191680908203
2021-02-01,EEM,48.96465301513672
2021-03-01,EEM,48.6092414855957
2021-04-01,EEM,49.192481994628906
2021-05-01,EEM,50.0035514831543
2021-06-01,EEM,50.25871658325195
2021-07-01,EEM,47.229469299316406
2021-08-01,EEM,47.970863342285156
2021-09-01,EEM,46.1128044128418
2021-10-01,EEM,46.60706329345703
2021-11-01,EEM,44.70323944091797
2021-12-01,EEM,44.7123908996582
2022-01-01,EEM,45.3676643371582
2022-02-01,EEM,43.407676696777344
2022-03-01,EEM,41.940006256103516
2022-04-01,EEM,39.366943359375
2022-05-01,EEM,39.608463287353516
2022-06-01,EEM,37.24904251098633
2022-07-01,EEM,37.4344367980957
2022-08-01,EEM,36.937931060791016
2022-09-01,EEM,32.67550277709961
2022-10-01,EEM,32.029109954833984
2022-11-01,EEM,37.022247314453125
2022-12-01,EEM,35.504634857177734
2023-01-01,EEM,39.336509704589844
2023-02-01,EEM,36.35963821411133
2023-03-01,EEM,37.52946090698242
2023-04-01,EEM,37.215606689453125
2023-05-01,EEM,36.32159423828125
2023-06-01,EEM,37.62457275390625
2023-07-01,EEM,40.210208892822266
2023-08-01,EEM,37.545501708984375
2023-09-01,EEM,36.3760986328125
2023-10-01,EEM,35.177940368652344
2023-11-01,EEM,37.919334411621094
2023-12-01,EEM,38.54237365722656
2024-01-01,EEM,37.49376678466797
2024-02-01,EEM,39.05641174316406
2024-03-01,EEM,40.120967864990234
2024-04-01,EEM,40.0330696105957
2024-05-01,EEM,40.814388275146484
2024-06-01,EEM,41.5957145690918
2024-07-01,EEM,42.23694610595703
2024-08-01,EEM,42.64997100830078
2024-09-01,EEM,45.0986328125
2024-10-01,EEM,43.71204376220703
2024-11-01,EEM,42.54179763793945
2024-12-01,EEM,41.12570571899414
2025-01-01,EEM,42.720001220703125
2016-01-01,PFF,22.97442054748535
2016-02-01,PFF,22.88483428955078
2016-03-01,PFF,23.415376663208008
2016-04-01,PFF,23.6268253326416
2016-05-01,PFF,23.998153686523438
2016-06-01,PFF,24.286710739135742
2016-07-01,PFF,24.62815284729004
2016-08-01,PFF,24.631664276123047
2016-09-01,PFF,24.371492385864258
2016-10-01,PFF,24.135074615478516
2016-11-01,PFF,23.323383331298828
2016-12-01,PFF,23.26226234436035
2017-01-01,PFF,24.06534194946289
2017-02-01,PFF,24.44432830810547
2017-03-01,PFF,24.567485809326172
2017-04-01,PFF,24.887088775634766
2017-05-01,PFF,25.029767990112305
2017-06-01,PFF,25.232593536376953
2017-07-01,PFF,25.401899337768555
2017-08-01,PFF,25.388154983520508
2017-09-01,PFF,25.346418380737305
2017-10-01,PFF,25.25189781188965
2017-11-01,PFF,25.412410736083984
2017-12-01,PFF,25.214601516723633
2018-01-01,PFF,25.10618782043457
2018-02-01,PFF,25.046123504638672
2018-03-01,PFF,25.192726135253906
2018-04-01,PFF,25.018962860107422
2018-05-01,PFF,25.211244583129883
2018-06-01,PFF,25.646913528442383
2018-07-01,PFF,25.699125289916992
2018-08-01,PFF,26.07183265686035
2018-09-01,PFF,25.6352481842041
2018-10-01,PFF,25.058074951171875
2018-11-01,PFF,24.497343063354492
2018-12-01,PFF,23.93915557861328
2019-01-01,PFF,25.593738555908203
2019-02-01,PFF,25.62205696105957
2019-03-01,PFF,25.991243362426758
2019-04-01,PFF,26.169706344604492
2019-05-01,PFF,26.241777420043945
2019-06-01,PFF,26.589035034179688
2019-07-01,PFF,27.073528289794922
2019-08-01,PFF,27.235944747924805
2019-09-01,PFF,27.444541931152344
2019-10-01,PFF,27.56243324279785
2019-11-01,PFF,27.436317443847656
2019-12-01,PFF,27.847126007080078
2020-01-01,PFF,28.51236915588379
2020-02-01,PFF,27.122608184814453
2020-03-01,PFF,23.790184020996094
2020-04-01,PFF,26.004379272460938
2020-05-01,PFF,26.516193389892578
2020-06-01,PFF,26.267770767211914
2020-07-01,PFF,27.568147659301758
2020-08-01,PFF,28.099843978881836
2020-09-01,PFF,28.034740447998047
2020-10-01,PFF,27.979820251464844
2020-11-01,PFF,29.27236557006836
2020-12-01,PFF,30.003435134887695
2021-01-01,PFF,29.652721405029297
2021-02-01,PFF,29.27668571472168
2021-03-01,PFF,30.20331573486328
2021-04-01,PFF,30.561954498291016
2021-05-01,PFF,30.801536560058594
2021-06-01,PFF,31.31625747680664
2021-07-01,PFF,31.50644874572754
2021-08-01,PFF,31.61421775817871
2021-09-01,PFF,31.260560989379883
2021-10-01,PFF,31.83441925048828
2021-11-01,PFF,31.177871704101562
2021-12-01,PFF,32.117591857910156
2022-01-01,PFF,30.866661071777344
2022-02-01,PFF,29.841873168945312
2022-03-01,PFF,29.947349548339844
2022-04-01,PFF,28.01020050048828
2022-05-01,PFF,28.777713775634766
2022-06-01,PFF,27.328102111816406
2022-07-01,PFF,29.020902633666992
2022-08-01,PFF,27.898460388183594
2022-09-01,PFF,26.666608810424805
2022-10-01,PFF,25.80692481994629
2022-11-01,PFF,27.084901809692383
2022-12-01,PFF,26.107858657836914
2023-01-01,PFF,28.88919448852539
2023-02-01,PFF,28.115375518798828
2023-03-01,PFF,26.992300033569336
2023-04-01,PFF,27.280494689941406
2023-05-01,PFF,26.64702606201172
2023-06-01,PFF,27.20650291442871
2023-07-01,PFF,27.611156463623047
2023-08-01,PFF,27.335121154785156
2023-09-01,PFF,26.937217712402344
2023-10-01,PFF,25.663036346435547
2023-11-01,PFF,27.678552627563477
2023-12-01,PFF,28.3284854888916
2024-01-01,PFF,29.469472885131836
2024-02-01,PFF,29.579782485961914
2024-03-01,PFF,29.78927230834961
2024-04-01,PFF,28.767419815063477
2024-05-01,PFF,29.64496421813965
2024-06-01,PFF,29.611251831054688
2024-07-01,PFF,29.914997100830078
2024-08-01,PFF,30.687725067138672
2024-09-01,PFF,31.673574447631836
2024-10-01,PFF,31.460309982299805
2024-11-01,PFF,31.723207473754883
2024-12-01,PFF,30.42228126525879
2025-01-01,PFF,31.1066837310791
2016-01-01,SPY,165.61495971679688
