Month Number,ConsolidatedCIFSC,total_net_assets,total_gross_sales,total_redemptions,normalized_value
44,Balanced - Global,436988315750.0,4045226400.0,4148205070.0,1.510184066884718
45,Balanced - Global,439767601920.0,3923287210.0,4027830840.0,1.5197889774509041
46,Balanced - Global,442279343040.0,4454582430.0,4247660340.0,1.528469281438101
47,Balanced - Global,452418782270.0,4708297470.0,4034037170.0,1.5635100800599389
48,Balanced - Global,454066159130.0,5127077240.0,4230847910.0,1.5692032352232679
49,Balanced - Global,462029599340.0,6992631900.0,5262135890.0,1.5967240180206077
50,Balanced - Global,448444783840.0,8222430670.0,5347932500.0,1.549776373929809
51,Balanced - Global,403416136520.0,4946169760.0,7990010920.0,1.3941622687349717
52,Balanced - Global,428905410600.0,3354756980.0,3494968490.0,1.4822504262547158
53,Balanced - Global,439284527720.0,3366145370.0,3351185225.29,1.5181195255830413
54,Balanced - Global,445092988250.0,3924836847.71,3639257951.33,1.5381929331076332
55,Balanced - Global,458127311760.0,4158876495.85,3801208790.0,1.5832381367846216
56,Balanced - Global,463839618690.0,4322961110.8,3809269250.46,1.6029792479308895
57,Balanced - Global,461995999630.0,4311839230.0,4351389380.0,1.5966079010791128
58,Balanced - Global,454332240400.0,4643846690.0,4402646860.83,1.5701227831378632
59,Balanced - Global,483021434580.0,5784580500.0,4319377950.0,1.6692695163131834
60,Balanced - Global,493457423630.0,6403730170.0,4678270590.0,1.7053351588428793
61,Balanced - Global,493730888710.0,7990744436.86,5117533440.0,1.7062802244013406
62,Balanced - Global,505029159000.0,10467559960.0,5048772210.0,1.7453258170644552
63,Balanced - Global,518050272480.0,9748301900.0,5486831080.0,1.7903253683152573
64,Balanced - Global,529142424690.0,7241698090.0,4655429750.0,1.828658639323321
65,Balanced - Global,535003117390.0,6529771840.0,4082005170.0,1.8489125555436143
66,Balanced - Global,549913748740.0,7080323300.0,4279390310.0,1.9004420749389206
67,Balanced - Global,560302698200.0,6436264880.0,3732640640.0,1.936345153764347
68,Balanced - Global,573308577450.0,6416293590.0,4421373620.0,1.981292057174033
69,Balanced - Global,561189231270.0,6481975770.0,4038706770.0,1.9394089155832015
70,Balanced - Global,573299847510.0,5935844650.0,4162074310.0,1.9812618874513706
71,Balanced - Global,576458068670.0,7601129920.0,5053543320.0,1.9921763561079164
72,Balanced - Global,590371365550.0,6548463990.0,5199768480.0,2.0402591961031935
73,Balanced - Global,573847870100.0,7816820690.0,5440092080.0,1.9831557938874969
74,Balanced - Global,567069292300.0,8799209410.0,5157726610.0,1.9597297666443452
75,Balanced - Global,567169721420.0,6278597610.0,5666806810.0,1.960076838754534
76,Balanced - Global,554760091850.0,4560996640.0,5259839470.0,1.917190509356022
77,Balanced - Global,536765780590.0,4158687630.0,6344778130.0,1.8550041277527143
78,Balanced - Global,507029176330.0,4067912520.0,5690234550.0,1.7522376593183504
79,Balanced - Global,528953427750.0,3122695640.0,4027718960.0,1.8280054864650161
80,Balanced - Global,517978182410.0,3349623640.0,4144291840.0,1.7900762328780597
81,Balanced - Global,500654128460.0,2664139270.0,4609782200.0,1.7302061876018178
82,Balanced - Global,508751614060.0,2584267890.0,4783766200.0,1.7581902166803993
83,Balanced - Global,533186325960.0,3170126960.0,5221806940.0,1.8426339220617793
84,Balanced - Global,513638281980.0,3503942900.0,5614881820.0,1.7750780092527816
85,Balanced - Global,533846061440.0,4018348250.0,5790386330.0,1.8449138960893332
86,Balanced - Global,526985430600.0,5508574670.0,5160866942.0,1.8212043024688178
87,Balanced - Global,531096030570.0,3914664830.0,5793742190.0,1.8354100886564335
88,Balanced - Global,536511800300.0,2923649610.0,4943711390.0,1.8541263995081902
89,Balanced - Global,524464477870.0,3558633680.0,5242094100.0,1.8124921641598533
90,Balanced - Global,531116809260.0,3568620740.0,5497497280.0,1.835481897547971
91,Balanced - Global,536062531760.0,3085972490.0,5112117010.0,1.852573776322611
92,Balanced - Global,531565441720.0,3258411820.0,5326990760.0,1.837032322510287
93,Balanced - Global,512229399590.0,3043978270.0,5781380560.0,1.770209065025198
94,Balanced - Global,504722642770.0,2933011920.0,5936785820.0,1.7442665303281655
95,Balanced - Global,528324513830.0,3617855380.0,6344572450.0,1.825832028394871
96,Balanced - Global,540073676340.0,4075726300.0,6011641050.0,1.8664358555049583
97,Balanced - Global,545572994429.56995,5544466154.7,7112791187.750001,1.885440900395794
98,Balanced - Global,561247538849.0399,7365864266.27,6433628506.83,1.939610420231429
99,Balanced - Global,572222792957.0598,5084230371.799999,5861945875.419999,1.977539704119708
100,Balanced - Global,560277618962.68,5260825694.179999,6371695924.09,1.9362584826492504
101,Balanced - Global,572855218656.0802,5360312687.55,6500999793.209999,1.9797252985160017
102,Balanced - Global,575738837090.9199,6018982455.18,7567453626.51,1.989690770036209
103,Balanced - Global,593052079535.4598,5531173683.849999,5289113126.95,2.0495234519260714
104,Balanced - Global,593789207574.2999,4887474459.109999,4797954990.26,2.052070886215246
105,Balanced - Global,605238261535.02,4844188545.21,4989170330.669999,2.091637570836339
1,Target Date,5942428170.0,128348130.0,38317260.0,1.0
2,Target Date,5926068620.0,120596610.0,44050670.0,0.9972469923856059
3,Target Date,6111334250.0,104607080.0,54056050.0,1.0284237478633251
4,Target Date,6124349280.0,91484440.0,32810390.0,1.0306139350439973
5,Target Date,6342874420.0,89917880.0,39840310.0,1.0673876466898884
6,Target Date,6288491320.0,75144340.0,99561230.0,1.058235983692168
7,Target Date,6541082510.0,116685770.0,37690760.0,1.100742377168692
8,Target Date,6596467350.0,68991730.0,34911080.0,1.1100626143538224
9,Target Date,6657743490.0,69836100.0,35688710.0,1.12037424762006
10,Target Date,6688616630.0,88392930.0,30534460.0,1.1255696221566613
11,Target Date,6683397460.0,77113910.0,37345390.0,1.124691333038023
12,Target Date,6769794170.0,92494290.0,36717660.0,1.1392302904352987
13,Target Date,6816798660.0,136939360.0,74352060.0,1.147140270775877
14,Target Date,7043047320.0,127059230.0,52700770.0,1.1852137070089312
15,Target Date,7145908730.0,107555710.0,62391300.0,1.202523366807478
16,Target Date,7386474620.0,87222740.0,38585140.0,1.243006126231392
17,Target Date,7474336140.0,91468400.0,50493500.0,1.2577915838737013
18,Target Date,7270432040.0,90739870.0,46124830.0,1.2234783209840634
19,Target Date,7211989000.0,71521000.0,38699000.0,1.2136434456893066
20,Target Date,7298891000.0,74302000.0,43229000.0,1.228267433983977
21,Target Date,7383723000.0,67877000.0,37835000.0,1.2425430798265753
22,Target Date,7657862000.0,84334000.0,56961000.0,1.2886755684587434
23,Target Date,7781721000.0,88869000.0,46679000.0,1.309518731633234
24,Target Date,7823218000.0,114690000.0,41499000.0,1.3165019039683235
25,Target Date,7958666000.0,117185000.0,59525000.0,1.3392952800302844
26,Target Date,8026194110.0,132352120.0,60608080.0,1.350659003422165
27,Target Date,8091461130.0,112318760.0,48295340.0,1.3616422274734874
28,Target Date,8144177320.0,100879850.0,50288490.0,1.3705133805597183
29,Target Date,8306980180.0,137750510.0,54717050.0,1.39791007015235
30,Target Date,8415401540.0,90452040.0,49312440.0,1.4161553659974657
31,Target Date,8504705110.0,86203730.0,42850540.0,1.4311834938006496
32,Target Date,8568025660.0,87729470.0,52103120.0,1.441839163198501
33,Target Date,8517937840.0,74177000.0,46010410.0,1.4334103158372715
34,Target Date,8235616700.0,84839960.0,67898190.0,1.385900925412448
35,Target Date,8397142390.0,79281200.0,49587900.0,1.4130826910777787
36,Target Date,8269521160.0,105949800.0,58264830.0,1.3916064146552403
37,Target Date,8596814220.0,119354470.0,62494670.0,1.4466837417405418
38,Target Date,8825547660.0,123648750.0,55338500.0,1.485175320175557
39,Target Date,9068279490.0,100498690.0,58761170.0,1.5260225669669307
40,Target Date,9282416400.0,92601590.0,60344170.0,1.562057821222263
41,Target Date,9060357860.0,137318010.0,210651650.0,1.524689504156009
42,Target Date,9249138490.0,83000420.0,52002270.0,1.5564577686767394
43,Target Date,9327569170.0,94740410.0,50875740.0,1.5696561915699185
44,Target Date,9406550390.0,103043700.0,59083520.0,1.5829472600928385
45,Target Date,9470960560.0,91486470.0,56523160.0,1.593786292245582
46,Target Date,9554172460.0,95837250.0,67104270.0,1.6077893054279864
47,Target Date,9779622200.0,105303220.0,64715970.0,1.6457282983026784
48,Target Date,9906055930.0,141394900.0,51177640.0,1.6670047405890647
49,Target Date,10116358190.0,139643620.0,68396890.0,1.702394694658968
50,Target Date,9928923070.0,148005690.0,69180880.0,1.6708528544148982
51,Target Date,9206247760.0,105336420.0,84789490.0,1.5492400575369512
52,Target Date,9795384870.0,82000840.0,44439340.0,1.6483808621282838
53,Target Date,10031453340.0,83057730.0,39103560.0,1.688106789517996
54,Target Date,10158774650.0,87499560.0,51887080.0,1.709532594989701
55,Target Date,10459472240.0,95383340.0,46481760.0,1.7601343997398289
56,Target Date,10582345640.0,91771490.0,45730310.0,1.7808117047883474
57,Target Date,10561782890.0,89034640.0,48642570.0,1.7773513768867315
58,Target Date,10697303320.0,313055430.0,51617630.0,1.8001569415688874
59,Target Date,11354724120.0,120530800.0,60631720.0,1.9107886195955484
60,Target Date,11652988100.0,156340200.0,59429000.0,1.9609808931018178
61,Target Date,11807950350.0,256814090.0,58074820.0,1.9870581540407581
62,Target Date,12011266180.0,247651100.0,71461560.0,2.0212724220442704
63,Target Date,12147138040.0,176912800.0,91234070.0,2.0441371258510306
64,Target Date,12350198780.0,154614520.0,59723250.0,2.0783084669578766
65,Target Date,12537157010.0,125495340.0,65839050.0,2.1097700554956815
66,Target Date,16083051890.0,3358383230.0,62872220.0,2.706478131480721
67,Target Date,16297013980.0,161805500.0,76107400.0,2.742483966785584
68,Target Date,16694605170.0,145997770.0,69046220.0,2.809391160044935
69,Target Date,16327200690.0,131962880.0,76326020.0,2.7475638279360135
70,Target Date,16662041140.0,175723040.0,68613450.0,2.803911240209404
71,Target Date,16730487490.0,163986080.0,76884700.0,2.8154294862936475
72,Target Date,17258916780.0,238594270.0,83737520.0,2.904354295291381
73,Target Date,16825275720.0,215490510.0,107284280.0,2.831380580238465
74,Target Date,16646604900.0,327087980.0,79927050.0,2.8013136084739583
75,Target Date,16634768270.0,217898820.0,84281730.0,2.7993217240689003
76,Target Date,15971635350.0,124145440.0,105734500.0,2.6877288026184085
77,Target Date,15951935170.0,154156420.0,77254540.0,2.6844136291848524
78,Target Date,15234819790.0,144379650.0,64581700.0,2.563736464987847
79,Target Date,15810081820.0,117511830.0,67745310.0,2.6605423519995193
80,Target Date,15552974900.0,140311190.0,73083960.0,2.617276045256766
81,Target Date,15080655930.0,135430350.0,80139630.0,2.537793558218138
82,Target Date,15458805510.0,125925270.0,57385140.0,2.601429090559794
83,Target Date,16403624340.0,129435390.0,66900450.0,2.7604245050554814
84,Target Date,16095674570.0,176925520.0,73813490.0,2.7086022934628087
85,Target Date,16872329540.0,161270570.0,87707860.0,2.8392988618994113
86,Target Date,16737747210.0,191547050.0,77415500.0,2.816651161977781
87,Target Date,17003960590.0,155955760.0,108504360.0,2.8614499163563303
88,Target Date,17258131830.0,125637830.0,89781330.0,2.904222202823867
89,Target Date,16932471980.0,170179400.0,139051080.0,2.8494197145676226
90,Target Date,17292219380.0,160062720.0,75696560.0,2.909958502704123
91,Target Date,17559277340.0,164691670.0,99058110.0,2.9548993841687445
92,Target Date,17417091140.0,133021550.0,118427510.0,2.930972094526807
93,Target Date,16942246390.0,153126510.0,91628780.0,2.851064565749728
94,Target Date,16844075580.0,144835260.0,90436140.0,2.834544246581949
95,Target Date,17766558450.0,136143670.0,115977200.0,2.9897809349540694
96,Target Date,18363196520.0,228034510.0,94040280.0,3.0901840114291192
97,Target Date,18483731910.0,205859930.0,150218050.0,3.1104678729334982
98,Target Date,19062292970.0,230738410.0,100414600.0,3.2078289252590158
99,Target Date,19551454500.0,185654360.0,103401590.0,3.2901457015003346
100,Target Date,19331391190.0,266292250.0,203039430.0,3.2531131444875334
101,Target Date,19884728370.0,187764810.0,105246250.0,3.3462294875328715
102,Target Date,20139121930.0,196293180.0,87727310.0,3.3890391863163236
103,Target Date,20702843480.0,179877060.0,117488940.0,3.4839030254529773
104,Target Date,20756573250.0,165141050.0,130685950.0,3.4929447451781312
105,Target Date,21209625330.0,158473400.0,141425670.0,3.5691849734213954
1,Emerging/Asia Equity,9942859480.0,138567400.0,170751480.0,1.0
2,Emerging/Asia Equity,9377058230.0,142784310.0,167690700.0,0.9430947152438284
3,Emerging/Asia Equity,9982298310.0,175310290.0,188913100.0,1.003966548061886
4,Emerging/Asia Equity,9791579580.0,118749050.0,136530260.0,0.9847850711051184
5,Emerging/Asia Equity,10028435700.0,121100920.0,101552060.0,1.0086068017125391
6,Emerging/Asia Equity,10222827790.0,130887810.0,179846490.0,1.0281577257089025
7,Emerging/Asia Equity,10763056510.0,121631770.0,146296390.0,1.082491061213308
8,Emerging/Asia Equity,10924694170.0,116491300.0,131879820.0,1.0987477185989558
9,Emerging/Asia Equity,10972609050.0,114135880.0,190838700.0,1.1035667427535645
10,Emerging/Asia Equity,11196691950.0,205972630.0,125233350.0,1.1261038107319203
11,Emerging/Asia Equity,10831641600.0,366934130.0,226068350.0,1.0893889853102903
12,Emerging/Asia Equity,10691515940.0,168932350.0,219476030.0,1.0752958906344716
13,Emerging/Asia Equity,10976849570.0,181675170.0,163830160.0,1.1039932317337748
14,Emerging/Asia Equity,11533387140.0,211666970.0,161441550.0,1.1599668247549246
15,Emerging/Asia Equity,11986471150.0,274996920.0,168686080.0,1.205535608152837
16,Emerging/Asia Equity,12747042430.0,258261570.0,122756240.0,1.2820298281033335
17,Emerging/Asia Equity,13124146560.0,410876880.0,152363390.0,1.3199569586997724
18,Emerging/Asia Equity,12919631290.0,366514950.0,151399720.0,1.2993878990231893
19,Emerging/Asia Equity,13196699100.0,306529490.0,162017510.0,1.327253907846639
20,Emerging/Asia Equity,13528609040.0,188320740.0,139694560.0,1.360635646839092
21,Emerging/Asia Equity,13805641790.0,271559160.0,184902160.0,1.3884981295139454
22,Emerging/Asia Equity,14826268940.0,332824620.0,145769230.0,1.4911473877130565
23,Emerging/Asia Equity,15183216200.0,349884610.0,148923620.0,1.5270472473779746
24,Emerging/Asia Equity,15613448320.0,462171120.0,173737490.0,1.5703177090460099
25,Emerging/Asia Equity,16799312490.0,676245040.0,296726730.0,1.689585629143378
26,Emerging/Asia Equity,17371974180.0,592651460.0,226274390.0,1.7471809005189722
27,Emerging/Asia Equity,17856424650.0,710703620.0,206993710.0,1.7959043558765049
28,Emerging/Asia Equity,17774414710.0,339139875.0,182367025.0,1.7876562316658628
29,Emerging/Asia Equity,17772762110.0,431819350.0,257174150.0,1.7874900219348167
30,Emerging/Asia Equity,17235037520.0,768018130.0,770833220.0,1.7334085385263838
31,Emerging/Asia Equity,17539424690.0,266251630.0,170628100.0,1.7640221834855903
32,Emerging/Asia Equity,16995294000.0,252557020.0,341341090.0,1.7092964085619362
33,Emerging/Asia Equity,16589792900.0,248913320.0,412918460.0,1.668513261539124
34,Emerging/Asia Equity,15475038710.0,277815940.0,314942290.0,1.5563972055652546
35,Emerging/Asia Equity,16257729480.0,366413390.0,369933950.0,1.6351160863434027
36,Emerging/Asia Equity,16077135120.0,480625410.0,437659300.0,1.6169528647507347
37,Emerging/Asia Equity,17140029750.0,550803450.0,240050590.0,1.7238531616057797
38,Emerging/Asia Equity,17574705570.0,542189860.0,219658630.0,1.767570547019337
39,Emerging/Asia Equity,18375322110.0,452947090.0,252532000.0,1.8480923065403716
40,Emerging/Asia Equity,18979887120.0,470234470.0,283270270.0,1.908896244403124
41,Emerging/Asia Equity,18022667610.0,489811940.0,384928250.0,1.8126241898774174
42,Emerging/Asia Equity,18607787700.0,410602480.0,303789340.0,1.8714724609584847
43,Emerging/Asia Equity,18629760200.0,436706380.0,238927960.0,1.8736823383125998
44,Emerging/Asia Equity,17989079960.0,248838180.0,271470070.0,1.809246122424331
45,Emerging/Asia Equity,18190290060.0,235407390.0,227088085.0,1.8294827656560626
46,Emerging/Asia Equity,18726095190.0,301025800.0,299211980.0,1.883371199971942
47,Emerging/Asia Equity,19048424200.0,357736820.0,204878480.0,1.9157893399092873
48,Emerging/Asia Equity,19885793060.0,469427910.0,303647620.0,2.000007452584455
49,Emerging/Asia Equity,19640568050.0,680294170.0,316909130.0,1.9753440234679853
50,Emerging/Asia Equity,19394607670.0,686660330.0,353365080.0,1.9506066347424635
51,Emerging/Asia Equity,16990783420.0,555048910.0,587544650.0,1.7088427583812138
52,Emerging/Asia Equity,18253791110.0,295608200.0,255995985.0,1.8358693640111667
53,Emerging/Asia Equity,18275351440.0,192216460.0,308747600.0,1.8380377874957154
54,Emerging/Asia Equity,19367233090.0,359365840.0,251795220.0,1.9478534448723799
55,Emerging/Asia Equity,20130573890.0,490185380.0,295922180.0,2.0246262084355635
56,Emerging/Asia Equity,20181868970.0,462131470.0,251479070.0,2.0297851951539396
57,Emerging/Asia Equity,20337929420.0,256909900.0,256785800.0,2.045480926378334
58,Emerging/Asia Equity,21192179530.0,873944430.0,334875700.0,2.131396865522231
59,Emerging/Asia Equity,23092322730.0,1038654570.0,475945710.0,2.322503176923104
60,Emerging/Asia Equity,24618453450.0,785992500.0,369521520.0,2.4759932994647933
61,Emerging/Asia Equity,26258435400.0,1100704790.0,324067830.0,2.6409339740563245
62,Emerging/Asia Equity,27475946960.0,1338776980.0,321352920.0,2.7633848205606943
63,Emerging/Asia Equity,27630147360.0,1424091380.0,506947840.0,2.778893477834809
64,Emerging/Asia Equity,27503258490.0,795039130.0,888965810.0,2.7661316691966364
65,Emerging/Asia Equity,27669062490.0,559969570.0,399929100.0,2.782807354932064
66,Emerging/Asia Equity,28607566850.0,600827720.0,411370120.0,2.8771971390668796
67,Emerging/Asia Equity,27066016400.0,569750700.0,544860980.0,2.722156181975932
68,Emerging/Asia Equity,27850047780.0,488463050.0,501080800.0,2.8010098941879042
69,Emerging/Asia Equity,26843915330.0,510213490.0,503755510.0,2.6998184359334827
70,Emerging/Asia Equity,26650265700.0,442656020.0,386295750.0,2.6803421846207165
71,Emerging/Asia Equity,26734711610.0,793800590.0,427432870.0,2.6888353057565286
72,Emerging/Asia Equity,27033275740.0,768591890.0,507298680.0,2.718863300278684
73,Emerging/Asia Equity,27107366960.0,813703930.0,500659900.0,2.7263150016880253
74,Emerging/Asia Equity,26034620500.0,562448850.0,437666070.0,2.6184238600946212
75,Emerging/Asia Equity,24604767180.0,529179380.0,813675940.0,2.4746168071159342
76,Emerging/Asia Equity,23827730070.0,350896480.0,548044960.0,2.3964665414340143
77,Emerging/Asia Equity,23300660680.0,311368580.0,425484830.0,2.3434567014518444
78,Emerging/Asia Equity,22320645760.0,374256640.0,503518240.0,2.244892005654695
79,Emerging/Asia Equity,22072532820.0,440903870.0,334577960.0,2.2199381238766134
80,Emerging/Asia Equity,22476119930.0,314594940.0,316712080.0,2.260528771950421
81,Emerging/Asia Equity,20860105530.0,257890650.0,432943130.0,2.0979986262462997
82,Emerging/Asia Equity,20030936300.0,429156070.0,399043560.0,2.0146051888083205
83,Emerging/Asia Equity,23043498890.0,521525100.0,558642490.0,2.317592734399179
84,Emerging/Asia Equity,22574261380.0,684554590.0,700923580.0,2.2703993177624593
85,Emerging/Asia Equity,24263176710.0,665727340.0,623647240.0,2.440261451829348
86,Emerging/Asia Equity,23368888090.0,591290800.0,402454100.0,2.350318651994064
87,Emerging/Asia Equity,24264979670.0,698063790.0,338651630.0,2.440442783970633
88,Emerging/Asia Equity,24258432130.0,659399910.0,517533960.0,2.439784267171399
89,Emerging/Asia Equity,24105878980.0,720874300.0,349235820.0,2.4244412815537446
90,Emerging/Asia Equity,25424317470.0,1421394180.0,561322380.0,2.5570428226548767
91,Emerging/Asia Equity,26969118760.0,1129222210.0,614463140.0,2.712410731967822
92,Emerging/Asia Equity,26109004210.0,260663210.0,352293560.0,2.6259049785947495
93,Emerging/Asia Equity,25418283920.0,375295330.0,347432190.0,2.5564360002400437
94,Emerging/Asia Equity,24446861810.0,223438620.0,363434490.0,2.458735523636305
95,Emerging/Asia Equity,25439359280.0,212929450.0,403780920.0,2.5585556480176668
96,Emerging/Asia Equity,25417634480.0,368713000.0,440187500.0,2.5563706830140176
97,Emerging/Asia Equity,24837921635.910004,476285101.28000003,300791155.41999996,2.4980662440087107
98,Emerging/Asia Equity,26427115546.630005,440900060.84,335588277.71,2.6578989273445917
99,Emerging/Asia Equity,26993604401.95001,421087582.83,509911958.81999993,2.7148733677919794
100,Emerging/Asia Equity,27233639734.17,312228520.12000006,437047552.71999997,2.7390148466796997
101,Emerging/Asia Equity,27237684403.47,357130282.53999996,537496459.91,2.7394216380366667
102,Emerging/Asia Equity,27558272729.460003,517490385.34999996,852417462.66,2.7716647092210542
103,Emerging/Asia Equity,27805661427.18,290285317.32,349625670.40000004,2.796545750557062
104,Emerging/Asia Equity,27544044016.86,334733205.41,242415662.44,2.770233660876398
105,Emerging/Asia Equity,29284945978.53,330066499.03000003,380508695.69,2.945324334255803
1,U.S./North American Equity,85693227090.0,1830829880.0,1830948890.0,1.0
2,U.S./North American Equity,83682433910.0,2011674150.0,1505038790.0,0.9765349812548412
3,U.S./North American Equity,86670926190.0,3040542150.0,1405084590.49,1.0114092925800677
4,U.S./North American Equity,86332035460.0,1731379300.0,1219650870.0,1.0074545957912062
5,U.S./North American Equity,90662622650.0,1439150770.0,1369520320.0,1.05799052887553
6,U.S./North American Equity,90150541900.0,1667539090.0,1697393360.0,1.0520147853145811
7,U.S./North American Equity,94067182290.0,1407833494.5,1267997890.0,1.0977201522730051
8,U.S./North American Equity,94595405920.0,1357417762.25,1304523030.0,1.1038842757158673
9,U.S./North American Equity,93796054880.0,1095021106.75,1530530720.0,1.0945562218294094
10,U.S./North American Equity,92761836460.0,1077070868.5,1527297820.0,1.0824873751408164
11,U.S./North American Equity,96456216280.0,1709582313.0,1566812970.0,1.1255990648910454
12,U.S./North American Equity,97999897850.0,2218683170.0,1756050950.0,1.1436131089692168
13,U.S./North American Equity,98160187060.0,2384800470.0,1538391280.0,1.145483609304461
14,U.S./North American Equity,104086047290.0,2420682930.0,1528849840.0,1.2146356348639176
15,U.S./North American Equity,105580610060.0,2602854950.0,1808012780.0,1.2320764854509811
16,U.S./North American Equity,108329761240.0,1636509820.0,2153866650.0,1.2641577977478407
17,U.S./North American Equity,107529804250.0,2179075620.0,2162713350.0,1.254822672707447
18,U.S./North American Equity,105228034440.0,1834127650.0,1561499780.0,1.2279620923773056
19,U.S./North American Equity,103668185090.0,1515918850.0,1515346270.0,1.209759377845832
20,U.S./North American Equity,104130250730.0,1740830530.0,1381949250.0,1.2151514683959372
21,U.S./North American Equity,106555447650.0,2303853960.0,2087814310.0,1.2434523855437174
22,U.S./North American Equity,112270911390.0,2078433820.0,1316793860.0,1.3101491821761664
23,U.S./North American Equity,115438174360.0,1567843990.0,1562513720.0,1.3471096640900235
24,U.S./North American Equity,113941611990.0,1749300970.0,1469899250.0,1.3296454791034058
25,U.S./North American Equity,118315898040.0,2509280920.0,1985160230.0,1.380691357506443
26,U.S./North American Equity,119362504490.0,2512873370.0,1784686820.0,1.392904766728397
27,U.S./North American Equity,117654475470.0,2399809590.0,2125730730.0,1.3729728645466046
28,U.S./North American Equity,118360050340.0,2125077540.0,1339590280.0,1.3812065942585101
29,U.S./North American Equity,122504099020.0,1858981860.0,1634652530.0,1.4295657099170636
30,U.S./North American Equity,124543670960.0,2077307980.0,1662111220.0,1.4533665633714203
31,U.S./North American Equity,128501520690.0,2233231970.0,1513436330.0,1.4995528241110612
32,U.S./North American Equity,133750800200.0,2134211040.0,1554537770.0,1.5608094681686704
33,U.S./North American Equity,133401417790.0,1879341860.0,1607566060.0,1.5567323383666494
34,U.S./North American Equity,126313241280.0,2465959690.0,1588556770.0,1.4740166238265073
35,U.S./North American Equity,130018373590.0,2123806780.0,1924547110.0,1.5172537901209762
36,U.S./North American Equity,120366679900.0,2163889660.0,2252219780.0,1.4046230254998324
37,U.S./North American Equity,126712749920.0,2632923450.0,2200160030.0,1.4786787033579551
38,U.S./North American Equity,132197638870.0,3184615150.0,2313797170.0,1.542684799711865
39,U.S./North American Equity,136355607920.0,3022425180.0,1875059740.0,1.5912063595970243
40,U.S./North American Equity,143019585780.0,3121535760.0,2444824870.0,1.66897187370237
41,U.S./North American Equity,136503538100.0,3238331480.0,2123223400.0,1.5929326358153844
42,U.S./North American Equity,141902163110.0,2293823660.0,1917119720.0,1.6559320722157669
43,U.S./North American Equity,144832975980.0,2211405800.0,1986442210.0,1.690133291723137
44,U.S./North American Equity,145267909460.0,3589317670.0,2000875990.0,1.695208762618208
45,U.S./North American Equity,144964612990.0,2264831380.0,3115179480.0,1.6916694342453664
46,U.S./North American Equity,146696580090.0,2249554130.0,2120311710.0,1.7118806826580442
47,U.S./North American Equity,152955511570.0,2812677640.0,2745636110.0,1.78491949438848
48,U.S./North American Equity,154213359690.0,3498825570.0,2122862870.0,1.7995979953939205
49,U.S./North American Equity,158014910470.0,3379991680.0,2184711520.0,1.8439603202717942
50,U.S./North American Equity,149781648900.0,5413204860.0,2911389910.0,1.7478819970531698
51,U.S./North American Equity,135230651740.0,5693240330.0,4680740590.0,1.5780786455617188
52,U.S./North American Equity,150958949460.0,3608394450.0,2850363100.0,1.7616205455940428
53,U.S./North American Equity,159087434070.0,3137358300.0,2188156980.0,1.8564761705486612
54,U.S./North American Equity,161344022910.0,3812230600.0,2644268070.0,1.882809510027521
55,U.S./North American Equity,168987804260.0,2990641090.0,2091190551.0,1.9720088739629236
56,U.S./North American Equity,175717542080.0,2917256150.0,2234772660.0,2.0505417761365345
57,U.S./North American Equity,172241199290.0,2434695000.0,2888501470.0,2.0099744768522054
58,U.S./North American Equity,168231881140.0,2710440100.0,2527595700.0,1.9631876036517228
59,U.S./North American Equity,184031145170.0,4204483040.0,2134349630.0,2.1475576474290063
60,U.S./North American Equity,190406300910.0,3981946809.81,2263708150.0,2.2219527420763865
61,U.S./North American Equity,189127226460.0,4372726670.0,2946226180.0,2.207026539698028
62,U.S./North American Equity,193220262660.0,4730719230.0,2599680330.0,2.254790363502927
63,U.S./North American Equity,198358989160.0,6765410880.0,5586446550.0,2.3147569054864965
64,U.S./North American Equity,206127305120.0,4023881230.0,3068805430.0,2.4054095302480922
65,U.S./North American Equity,205591042350.0,4405151240.0,2636485830.0,2.399151593790211
66,U.S./North American Equity,217132203470.0,3950067420.0,2064082540.0,2.533831562230177
67,U.S./North American Equity,224506002890.0,3812090870.0,2507777930.0,2.6198803629394276
68,U.S./North American Equity,234892759380.0,3886993820.0,2190858000.3,2.7410889676648775
69,U.S./North American Equity,225804855800.0,4244139960.0,2800473080.0,2.63503737072297
70,U.S./North American Equity,237542995900.0,3621827280.0,1905413410.0,2.772015992005046
71,U.S./North American Equity,242361373090.0,4721101680.0,3142942910.0,2.8282442069249885
72,U.S./North American Equity,250230209550.0,5193725080.0,3310634650.0,2.9200698590472465
73,U.S./North American Equity,237983245260.0,6142276610.0,3404771290.0,2.777153496740836
74,U.S./North American Equity,231174489810.0,4561796490.0,3150269450.0,2.697698495672326
75,U.S./North American Equity,236979351930.0,4516030490.0,3608776530.0,2.765438529711462
76,U.S./North American Equity,220862946420.0,3255830310.0,3218606110.0,2.577367592750789
77,U.S./North American Equity,217619482300.0,3673490480.0,2746221740.0,2.539517878950263
78,U.S./North American Equity,201867745610.0,3125542570.0,4725661240.0,2.3557024570680105
79,U.S./North American Equity,218478972440.0,2359961690.0,2710415470.0,2.549547728089884
80,U.S./North American Equity,214027480010.0,2894844070.0,2731325260.0,2.4976008872348325
81,U.S./North American Equity,203662431020.0,3036800560.0,2719664120.0,2.376645598911824
82,U.S./North American Equity,216540945420.0,3421478750.0,2987581995.56,2.526931856499886
